301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,208,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,593,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1632,0,0,0,0,0,0,59,0
0,0,0,0,0,0,0,0,931,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1087,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271
